id;customer_id;date;product_id;product_quantity;product_unit_value
4429;5063;2022-06-12T19:30:43Z;11;1;99.78
4430;2703;2024-07-02T17:47:36Z;47;1;399.56
4430;2703;2024-07-02T17:47:36Z;15;1;69.34
4431;1503;2023-06-16T22:21:45Z;17;1;19.78
4432;2418;2024-07-31T22:37:14Z;44;1;9.56
4433;1530;2023-09-22T19:36:32Z;13;1;199.56
4433;1530;2023-09-22T19:36:32Z;11;1;99.78
4434;3889;2022-04-03T20:42:27Z;6;2;119.78
4435;3803;2023-06-29T06:26:46Z;43;1;14.34
4435;3803;2023-06-29T06:26:46Z;15;2;69.34
4436;2392;2024-01-25T22:36:09Z;36;1;149.78
4436;2392;2024-01-25T22:36:09Z;4;2;299.34
4436;2392;2024-01-25T22:36:09Z;2;1;150.67
4437;2780;2024-04-11T07:38:05Z;28;1;119.56
4437;2780;2024-04-11T07:38:05Z;49;1;99.34
4438;4743;2023-03-13T06:13:42Z;17;2;19.78
4438;4743;2023-03-13T06:13:42Z;29;1;9.78
4438;4743;2023-03-13T06:13:42Z;11;2;99.78
4439;1850;2022-07-22T14:11:59Z;48;2;79.12
4440;1158;2023-11-29T13:31:12Z;31;2;14.45
4440;1158;2023-11-29T13:31:12Z;21;1;59.34
4441;4653;2024-11-19T20:52:51Z;31;2;14.45
4442;2571;2022-11-04T01:59:53Z;15;2;69.34
4442;2571;2022-11-04T01:59:53Z;10;2;59.45
4443;2696;2023-04-04T14:47:03Z;43;1;14.34
4443;2696;2023-04-04T14:47:03Z;8;1;14.67
4443;2696;2023-04-04T14:47:03Z;17;2;19.78
4444;2093;2024-09-05T22:25:41Z;31;2;14.45
4444;2093;2024-09-05T22:25:41Z;4;1;299.34
4444;2093;2024-09-05T22:25:41Z;44;1;9.56
4445;4451;2022-12-06T07:16:10Z;3;2;49.12
4445;4451;2022-12-06T07:16:10Z;48;2;79.12
4445;4451;2022-12-06T07:16:10Z;23;1;69.12
4446;3838;2022-04-11T09:33:35Z;2;1;150.67
4446;3838;2022-04-11T09:33:35Z;44;2;9.56
4446;3838;2022-04-11T09:33:35Z;7;1;24.34
4447;5867;2023-10-21T00:45:37Z;33;1;24.34
4448;5919;2023-09-20T19:23:38Z;44;1;9.56
4448;5919;2023-09-20T19:23:38Z;10;1;59.45
4449;5809;2024-05-25T05:39:30Z;2;2;150.67
4449;5809;2024-05-25T05:39:30Z;48;1;79.12
4450;4421;2023-09-22T10:15:33Z;10;2;59.45
4450;4421;2023-09-22T10:15:33Z;24;2;249.34
4450;4421;2023-09-22T10:15:33Z;14;1;29.12
4451;4534;2022-09-30T14:49:22Z;21;2;59.34
4452;2564;2023-02-21T06:27:36Z;9;2;79.23
4453;3963;2022-07-06T08:27:18Z;8;2;14.67
4454;4397;2023-03-14T05:33:28Z;18;2;89.23
4454;4397;2023-03-14T05:33:28Z;22;1;49.56
4454;4397;2023-03-14T05:33:28Z;34;1;44.56
4455;3372;2023-08-29T22:34:41Z;37;1;49.34
4455;3372;2023-08-29T22:34:41Z;28;1;119.56
4456;3459;2022-02-18T13:38:40Z;37;2;49.34
4456;3459;2022-02-18T13:38:40Z;26;1;39.12
4457;4766;2023-06-23T01:41:58Z;47;2;399.56
4457;4766;2023-06-23T01:41:58Z;49;1;99.34
4457;4766;2023-06-23T01:41:58Z;39;2;299.12
4458;4928;2024-09-11T08:25:13Z;9;1;79.23
4458;4928;2024-09-11T08:25:13Z;33;1;24.34
4459;5295;2023-09-18T15:03:19Z;44;1;9.56
4460;3408;2022-04-30T17:47:10Z;1;2;1799.99
4461;2627;2024-09-11T01:27:23Z;1;1;1799.99
4462;3919;2023-02-18T16:53:31Z;4;2;299.34
4462;3919;2023-02-18T16:53:31Z;40;2;399.34
4463;2007;2023-05-21T14:33:42Z;19;1;14.45
4463;2007;2023-05-21T14:33:42Z;12;1;149.34
4463;2007;2023-05-21T14:33:42Z;10;1;59.45
4464;1824;2022-04-09T12:48:13Z;14;1;29.12
4464;1824;2022-04-09T12:48:13Z;2;1;150.67
4465;5533;2023-05-05T05:26:46Z;28;1;119.56
4465;5533;2023-05-05T05:26:46Z;9;1;79.23
4466;1338;2023-07-28T00:46:25Z;2;1;150.67
4467;3268;2023-05-25T03:51:22Z;35;1;99.12
4468;5763;2023-04-05T08:31:14Z;30;2;19.23
4468;5763;2023-04-05T08:31:14Z;36;1;149.78
4469;3315;2022-02-23T12:00:37Z;38;1;499.56
4469;3315;2022-02-23T12:00:37Z;28;1;119.56
4469;3315;2022-02-23T12:00:37Z;39;1;299.12
4470;3049;2022-12-05T05:38:34Z;39;1;299.12
4470;3049;2022-12-05T05:38:34Z;32;1;29.78
4471;5248;2023-03-12T13:42:22Z;50;2;69.56
4471;5248;2023-03-12T13:42:22Z;36;2;149.78
4472;3149;2022-01-01T20:45:12Z;7;2;24.34
4473;2982;2023-05-02T21:09:03Z;46;2;599.34
4474;3937;2023-05-20T06:36:33Z;20;1;39.78
4475;3645;2024-09-29T03:38:17Z;49;2;99.34
4476;2555;2022-06-18T08:09:25Z;12;1;149.34
4477;2146;2024-10-12T02:51:47Z;34;2;44.56
4477;2146;2024-10-12T02:51:47Z;40;2;399.34
4477;2146;2024-10-12T02:51:47Z;37;2;49.34
4478;1125;2023-10-08T11:15:56Z;2;1;150.67
4479;4569;2024-12-05T07:42:51Z;42;1;24.12
4479;4569;2024-12-05T07:42:51Z;49;1;99.34
4480;1235;2022-12-11T20:21:38Z;30;2;19.23
4480;1235;2022-12-11T20:21:38Z;50;1;69.56
4480;1235;2022-12-11T20:21:38Z;2;1;150.67
4481;2581;2022-01-02T22:47:30Z;4;2;299.34
4482;5175;2024-03-03T01:22:45Z;21;1;59.34
4482;5175;2024-03-03T01:22:45Z;35;2;99.12
4483;3648;2023-11-14T19:51:06Z;46;2;599.34
4483;3648;2023-11-14T19:51:06Z;47;2;399.56
4483;3648;2023-11-14T19:51:06Z;8;1;14.67
4484;5403;2022-10-28T11:05:41Z;39;1;299.12
4485;3344;2023-03-27T06:38:17Z;29;2;9.78
4486;1554;2024-09-15T12:58:32Z;30;1;19.23
4487;4005;2022-01-23T01:21:39Z;20;1;39.78
4488;1171;2024-01-01T10:26:06Z;13;2;199.56
4488;1171;2024-01-01T10:26:06Z;43;2;14.34
4489;3931;2024-05-02T10:19:09Z;30;2;19.23
4490;5141;2023-02-28T03:33:31Z;15;2;69.34
4491;3548;2022-04-20T12:05:43Z;12;2;149.34
4491;3548;2022-04-20T12:05:43Z;10;1;59.45
4492;5283;2024-08-01T08:37:14Z;41;1;19.56
4492;5283;2024-08-01T08:37:14Z;25;1;179.56
4493;5849;2023-04-26T17:45:14Z;32;2;29.78
4493;5849;2023-04-26T17:45:14Z;26;2;39.12
4493;5849;2023-04-26T17:45:14Z;25;2;179.56
4494;4668;2023-05-20T07:58:02Z;49;2;99.34
4494;4668;2023-05-20T07:58:02Z;10;2;59.45
4494;4668;2023-05-20T07:58:02Z;27;1;19.34
4495;5783;2022-12-04T13:28:48Z;9;2;79.23
4495;5783;2022-12-04T13:28:48Z;9;1;79.23
4495;5783;2022-12-04T13:28:48Z;47;2;399.56
4496;5236;2022-12-01T12:03:40Z;21;1;59.34
4497;5306;2024-11-18T00:55:10Z;36;1;149.78
4498;2822;2022-07-03T00:00:43Z;43;2;14.34
4498;2822;2022-07-03T00:00:43Z;31;2;14.45
4498;2822;2022-07-03T00:00:43Z;11;2;99.78
4499;2502;2024-11-16T11:12:20Z;6;2;119.78
4499;2502;2024-11-16T11:12:20Z;5;1;399.56
4500;4484;2023-04-01T09:53:21Z;25;1;179.56
4500;4484;2023-04-01T09:53:21Z;11;1;99.78
4501;1661;2022-08-29T18:30:01Z;41;2;19.56
4501;1661;2022-08-29T18:30:01Z;37;1;49.34
4502;1153;2022-12-24T00:19:03Z;37;1;49.34
4503;2391;2024-02-28T17:22:00Z;8;1;14.67
4503;2391;2024-02-28T17:22:00Z;36;1;149.78
4504;5680;2023-12-10T16:45:50Z;47;2;399.56
4504;5680;2023-12-10T16:45:50Z;3;2;49.12
4505;2455;2023-09-19T23:15:52Z;25;1;179.56
4505;2455;2023-09-19T23:15:52Z;13;2;199.56
4505;2455;2023-09-19T23:15:52Z;19;2;14.45
4506;4311;2022-05-18T00:54:20Z;2;1;150.67
4506;4311;2022-05-18T00:54:20Z;22;1;49.56
4507;3583;2024-02-17T08:12:05Z;26;1;39.12
4508;3043;2023-09-28T21:13:33Z;20;2;39.78
4508;3043;2023-09-28T21:13:33Z;31;2;14.45
4508;3043;2023-09-28T21:13:33Z;13;2;199.56
4509;2392;2023-03-02T14:44:00Z;37;1;49.34
4510;2923;2024-11-21T14:49:19Z;13;1;199.56
4510;2923;2024-11-21T14:49:19Z;37;2;49.34
4510;2923;2024-11-21T14:49:19Z;40;1;399.34
4511;3670;2022-12-28T17:20:06Z;14;2;29.12
4511;3670;2022-12-28T17:20:06Z;8;1;14.67
4512;3733;2022-09-09T00:30:35Z;12;1;149.34
4512;3733;2022-09-09T00:30:35Z;35;1;99.12
4513;2281;2022-05-10T06:24:15Z;13;2;199.56
4513;2281;2022-05-10T06:24:15Z;43;2;14.34
4514;1387;2024-05-02T11:16:39Z;19;1;14.45
4515;2767;2024-04-18T15:25:41Z;9;1;79.23
4516;4587;2024-04-25T12:40:37Z;26;2;39.12
4516;4587;2024-04-25T12:40:37Z;27;2;19.34
4516;4587;2024-04-25T12:40:37Z;30;2;19.23
4517;5640;2023-04-08T10:43:53Z;42;2;24.12
4517;5640;2023-04-08T10:43:53Z;16;2;24.56
4518;4377;2024-06-25T09:04:26Z;31;2;14.45
4518;4377;2024-06-25T09:04:26Z;7;1;24.34
4519;4246;2024-06-08T09:44:27Z;7;2;24.34
4519;4246;2024-06-08T09:44:27Z;16;2;24.56
4519;4246;2024-06-08T09:44:27Z;4;2;299.34
4520;3079;2024-08-03T07:01:06Z;26;2;39.12
4521;1519;2022-08-05T17:35:48Z;10;1;59.45
4521;1519;2022-08-05T17:35:48Z;20;1;39.78
4522;3325;2022-01-22T13:05:38Z;21;1;59.34
4523;1181;2022-10-05T11:45:25Z;49;2;99.34
4524;1631;2022-07-30T07:59:58Z;29;2;9.78
4525;2801;2023-12-18T11:55:15Z;41;2;19.56
4525;2801;2023-12-18T11:55:15Z;18;1;89.23
4525;2801;2023-12-18T11:55:15Z;37;2;49.34
4526;3939;2023-06-14T07:44:54Z;43;2;14.34
4526;3939;2023-06-14T07:44:54Z;48;2;79.12
4527;5702;2024-06-08T18:09:28Z;44;1;9.56
4527;5702;2024-06-08T18:09:28Z;20;1;39.78
4527;5702;2024-06-08T18:09:28Z;36;2;149.78
4528;3961;2024-07-25T23:00:11Z;30;1;19.23
4529;1145;2024-12-13T05:07:28Z;13;1;199.56
4529;1145;2024-12-13T05:07:28Z;48;1;79.12
4530;3742;2024-05-07T09:09:39Z;34;2;44.56
4530;3742;2024-05-07T09:09:39Z;1;1;1799.99
4530;3742;2024-05-07T09:09:39Z;15;2;69.34
4531;4422;2023-11-17T03:02:02Z;17;1;19.78
4531;4422;2023-11-17T03:02:02Z;26;2;39.12
4531;4422;2023-11-17T03:02:02Z;17;2;19.78
4532;4292;2023-03-02T19:37:19Z;23;2;69.12
4533;5976;2024-06-06T09:27:37Z;20;2;39.78
4534;3061;2023-10-12T08:26:54Z;46;2;599.34
4534;3061;2023-10-12T08:26:54Z;36;2;149.78
4534;3061;2023-10-12T08:26:54Z;6;2;119.78
4535;1330;2022-10-28T02:22:13Z;4;2;299.34
4536;1225;2023-05-13T18:44:55Z;3;2;49.12
4536;1225;2023-05-13T18:44:55Z;20;1;39.78
4537;4147;2023-07-23T08:28:54Z;14;1;29.12
4537;4147;2023-07-23T08:28:54Z;47;1;399.56
4537;4147;2023-07-23T08:28:54Z;38;1;499.56
4538;3189;2023-01-03T16:31:59Z;38;1;499.56
4538;3189;2023-01-03T16:31:59Z;12;1;149.34
4539;4610;2023-04-29T10:37:12Z;38;2;499.56
4540;4461;2024-03-20T13:30:00Z;25;2;179.56
4540;4461;2024-03-20T13:30:00Z;35;2;99.12
4540;4461;2024-03-20T13:30:00Z;41;1;19.56
4541;3982;2022-02-02T09:15:48Z;30;1;19.23
4541;3982;2022-02-02T09:15:48Z;14;2;29.12
4542;1807;2024-10-25T12:50:56Z;3;2;49.12
4542;1807;2024-10-25T12:50:56Z;39;2;299.12
4543;4442;2024-04-18T03:30:52Z;9;2;79.23
4544;4776;2023-05-16T08:40:03Z;9;1;79.23
4545;3728;2023-04-14T04:53:37Z;35;2;99.12
4546;3403;2024-05-12T18:12:16Z;21;1;59.34
4547;5377;2023-07-27T08:31:19Z;14;2;29.12
4548;2868;2024-09-30T09:23:40Z;25;2;179.56
4548;2868;2024-09-30T09:23:40Z;34;2;44.56
4549;2705;2023-04-21T13:37:04Z;19;1;14.45
4549;2705;2023-04-21T13:37:04Z;34;1;44.56
4550;1209;2023-03-10T23:15:31Z;32;1;29.78
4550;1209;2023-03-10T23:15:31Z;26;1;39.12
4550;1209;2023-03-10T23:15:31Z;20;2;39.78
4551;5977;2023-10-08T11:50:12Z;5;1;399.56
4552;1784;2022-02-25T06:57:33Z;35;2;99.12
4553;1529;2024-11-08T16:14:15Z;21;2;59.34
4553;1529;2024-11-08T16:14:15Z;50;2;69.56
4553;1529;2024-11-08T16:14:15Z;20;2;39.78
4554;1200;2024-10-08T17:18:02Z;36;1;149.78
4554;1200;2024-10-08T17:18:02Z;6;2;119.78
4555;3480;2024-08-23T00:26:30Z;9;1;79.23
4555;3480;2024-08-23T00:26:30Z;23;1;69.12
4556;5626;2022-05-15T13:21:09Z;50;2;69.56
4557;1981;2022-05-27T12:54:09Z;16;1;24.56
4557;1981;2022-05-27T12:54:09Z;30;2;19.23
4557;1981;2022-05-27T12:54:09Z;19;1;14.45
4558;3535;2022-07-10T10:13:43Z;19;1;14.45
4559;3854;2022-12-16T23:33:22Z;10;2;59.45
4560;1200;2022-10-27T15:10:32Z;37;2;49.34
4560;1200;2022-10-27T15:10:32Z;44;1;9.56
4561;4374;2023-05-04T12:48:25Z;33;2;24.34
4561;4374;2023-05-04T12:48:25Z;14;1;29.12
4561;4374;2023-05-04T12:48:25Z;32;1;29.78
4562;4407;2023-07-27T17:41:36Z;17;2;19.78
4563;4817;2022-12-23T05:07:11Z;50;2;69.56
4564;2784;2022-02-15T02:42:07Z;8;1;14.67
4564;2784;2022-02-15T02:42:07Z;10;1;59.45
4564;2784;2022-02-15T02:42:07Z;9;2;79.23
4565;5018;2022-03-31T10:55:21Z;18;1;89.23
4565;5018;2022-03-31T10:55:21Z;21;2;59.34
4566;3857;2024-05-21T19:55:11Z;20;2;39.78
4566;3857;2024-05-21T19:55:11Z;1;1;1799.99
4567;4416;2022-05-13T07:42:14Z;38;2;499.56
4567;4416;2022-05-13T07:42:14Z;7;1;24.34
4567;4416;2022-05-13T07:42:14Z;4;2;299.34
4568;5056;2022-02-24T16:27:20Z;44;1;9.56
4568;5056;2022-02-24T16:27:20Z;19;2;14.45
4568;5056;2022-02-24T16:27:20Z;3;2;49.12
4569;5673;2023-04-20T20:44:17Z;1;2;1799.99
4569;5673;2023-04-20T20:44:17Z;44;1;9.56
4569;5673;2023-04-20T20:44:17Z;39;2;299.12
4570;5348;2022-06-10T22:02:22Z;45;1;29.12
4570;5348;2022-06-10T22:02:22Z;47;1;399.56
4571;5156;2024-05-31T09:38:31Z;13;2;199.56
4572;2035;2022-06-28T07:48:52Z;48;2;79.12
4572;2035;2022-06-28T07:48:52Z;34;1;44.56
4572;2035;2022-06-28T07:48:52Z;7;1;24.34
4573;4298;2024-05-17T07:28:03Z;21;2;59.34
4574;4218;2022-06-19T21:45:55Z;15;2;69.34
4574;4218;2022-06-19T21:45:55Z;24;2;249.34
4575;2795;2023-10-18T22:46:12Z;42;2;24.12
4575;2795;2023-10-18T22:46:12Z;27;2;19.34
4576;4085;2022-05-21T03:36:01Z;13;2;199.56
4577;1584;2024-02-17T01:56:31Z;13;1;199.56
4577;1584;2024-02-17T01:56:31Z;8;1;14.67
4578;5122;2024-07-10T08:58:14Z;38;2;499.56
4579;2882;2023-01-12T14:38:01Z;24;1;249.34
4580;5227;2023-12-26T10:23:32Z;37;1;49.34
4580;5227;2023-12-26T10:23:32Z;38;2;499.56
4580;5227;2023-12-26T10:23:32Z;40;2;399.34
4581;2017;2024-02-01T07:47:58Z;40;2;399.34
4582;2855;2022-03-05T05:59:12Z;16;2;24.56
4583;1926;2022-12-24T00:14:02Z;26;1;39.12
4583;1926;2022-12-24T00:14:02Z;32;2;29.78
4584;4814;2022-04-15T00:31:19Z;8;2;14.67
4584;4814;2022-04-15T00:31:19Z;45;2;29.12
4584;4814;2022-04-15T00:31:19Z;32;1;29.78
4585;3627;2023-06-17T09:52:45Z;34;1;44.56
4585;3627;2023-06-17T09:52:45Z;44;2;9.56
4585;3627;2023-06-17T09:52:45Z;44;2;9.56
4586;1402;2024-06-03T04:17:23Z;42;2;24.12
4587;1627;2023-09-08T11:56:29Z;16;2;24.56
4587;1627;2023-09-08T11:56:29Z;6;1;119.78
4587;1627;2023-09-08T11:56:29Z;4;1;299.34
4588;4228;2023-11-14T06:49:16Z;32;2;29.78
4589;2665;2023-10-17T00:48:11Z;37;1;49.34
4590;3880;2023-05-28T23:38:24Z;6;2;119.78
4590;3880;2023-05-28T23:38:24Z;26;1;39.12
4591;1072;2024-05-07T02:44:50Z;8;2;14.67
4592;1362;2023-10-14T19:45:24Z;30;1;19.23
4592;1362;2023-10-14T19:45:24Z;39;2;299.12
4592;1362;2023-10-14T19:45:24Z;36;2;149.78
4593;4454;2024-08-28T11:45:29Z;14;1;29.12
4594;2248;2024-07-23T22:28:26Z;23;1;69.12
4594;2248;2024-07-23T22:28:26Z;30;1;19.23
4595;4860;2022-04-16T21:51:56Z;16;2;24.56
4595;4860;2022-04-16T21:51:56Z;21;2;59.34
4596;1329;2023-09-26T15:30:54Z;17;1;19.78
4596;1329;2023-09-26T15:30:54Z;3;1;49.12
4597;3789;2022-04-14T09:07:59Z;31;1;14.45
4597;3789;2022-04-14T09:07:59Z;36;1;149.78
4598;2319;2023-12-29T03:14:58Z;27;2;19.34
4599;3461;2023-01-27T16:56:15Z;13;1;199.56
4599;3461;2023-01-27T16:56:15Z;7;2;24.34
4599;3461;2023-01-27T16:56:15Z;44;1;9.56
4600;5794;2023-06-06T17:11:55Z;19;1;14.45
4600;5794;2023-06-06T17:11:55Z;42;2;24.12
4600;5794;2023-06-06T17:11:55Z;45;2;29.12
4601;5129;2022-12-02T09:59:07Z;41;2;19.56
4601;5129;2022-12-02T09:59:07Z;33;2;24.34
4601;5129;2022-12-02T09:59:07Z;14;1;29.12
4602;2163;2022-06-29T17:06:12Z;19;2;14.45
4602;2163;2022-06-29T17:06:12Z;21;2;59.34
4602;2163;2022-06-29T17:06:12Z;3;1;49.12
4603;2409;2024-05-29T19:40:02Z;40;1;399.34
4603;2409;2024-05-29T19:40:02Z;26;2;39.12
4604;4441;2023-07-01T02:11:29Z;41;2;19.56
4604;4441;2023-07-01T02:11:29Z;48;1;79.12
4605;1117;2024-03-04T16:08:42Z;49;2;99.34
4605;1117;2024-03-04T16:08:42Z;49;1;99.34
4606;3374;2022-07-26T15:32:07Z;6;1;119.78
4607;2443;2024-04-02T15:07:48Z;40;1;399.34
4607;2443;2024-04-02T15:07:48Z;11;2;99.78
4607;2443;2024-04-02T15:07:48Z;34;2;44.56
4608;2779;2022-03-01T04:25:21Z;31;1;14.45
4608;2779;2022-03-01T04:25:21Z;10;2;59.45
4608;2779;2022-03-01T04:25:21Z;8;1;14.67
4609;1304;2024-09-21T07:01:11Z;45;1;29.12
4609;1304;2024-09-21T07:01:11Z;35;2;99.12
4609;1304;2024-09-21T07:01:11Z;6;1;119.78
4610;4380;2022-05-23T01:03:08Z;38;1;499.56
4610;4380;2022-05-23T01:03:08Z;6;2;119.78
4611;5970;2024-10-10T11:20:56Z;12;2;149.34
4612;5180;2023-01-25T22:28:35Z;16;2;24.56
4613;5501;2022-11-22T17:52:42Z;29;1;9.78
4613;5501;2022-11-22T17:52:42Z;15;2;69.34
4613;5501;2022-11-22T17:52:42Z;4;2;299.34
4614;5361;2023-01-31T12:39:50Z;49;1;99.34
4614;5361;2023-01-31T12:39:50Z;50;1;69.56
4615;1853;2022-12-13T13:08:19Z;14;1;29.12
4616;2822;2023-06-20T02:04:38Z;33;1;24.34
4616;2822;2023-06-20T02:04:38Z;38;1;499.56
4617;1085;2023-06-13T04:41:11Z;42;2;24.12
4617;1085;2023-06-13T04:41:11Z;49;1;99.34
4618;1029;2023-11-23T12:52:38Z;34;2;44.56
4618;1029;2023-11-23T12:52:38Z;15;1;69.34
4618;1029;2023-11-23T12:52:38Z;48;2;79.12
4619;4731;2023-10-31T21:39:11Z;1;2;1799.99
4620;2069;2023-02-08T07:42:07Z;1;2;1799.99
4620;2069;2023-02-08T07:42:07Z;44;2;9.56
4621;1631;2022-12-19T14:35:12Z;20;1;39.78
4621;1631;2022-12-19T14:35:12Z;26;2;39.12
4621;1631;2022-12-19T14:35:12Z;15;2;69.34
4622;2106;2024-08-08T19:56:37Z;49;1;99.34
4623;5518;2024-08-07T14:08:23Z;2;2;150.67
4623;5518;2024-08-07T14:08:23Z;43;1;14.34
4623;5518;2024-08-07T14:08:23Z;9;1;79.23
4624;1532;2024-02-21T03:44:46Z;30;1;19.23
4624;1532;2024-02-21T03:44:46Z;45;2;29.12
4624;1532;2024-02-21T03:44:46Z;48;1;79.12
4625;1000;2023-03-30T01:35:00Z;5;2;399.56
4625;1000;2023-03-30T01:35:00Z;37;1;49.34
4626;5654;2022-12-03T23:50:35Z;46;1;599.34
4626;5654;2022-12-03T23:50:35Z;24;1;249.34
4627;3229;2024-02-12T22:32:09Z;32;1;29.78
4627;3229;2024-02-12T22:32:09Z;25;2;179.56
4628;3130;2024-09-22T03:30:18Z;7;2;24.34
4628;3130;2024-09-22T03:30:18Z;30;1;19.23
4629;4857;2023-09-16T05:34:04Z;11;2;99.78
4629;4857;2023-09-16T05:34:04Z;10;1;59.45
4630;4576;2022-03-29T16:20:39Z;2;2;150.67
4630;4576;2022-03-29T16:20:39Z;11;1;99.78
4630;4576;2022-03-29T16:20:39Z;3;2;49.12
4631;5805;2024-05-05T14:49:40Z;1;1;1799.99
4631;5805;2024-05-05T14:49:40Z;41;2;19.56
4632;2309;2024-06-07T22:38:15Z;49;1;99.34
4632;2309;2024-06-07T22:38:15Z;26;2;39.12
4632;2309;2024-06-07T22:38:15Z;18;2;89.23
4633;1382;2024-01-08T06:23:26Z;32;2;29.78
4634;2217;2024-07-07T23:34:41Z;44;1;9.56
4634;2217;2024-07-07T23:34:41Z;13;2;199.56
4634;2217;2024-07-07T23:34:41Z;9;1;79.23
4635;2472;2024-05-05T04:13:30Z;7;2;24.34
4636;1112;2024-05-07T05:10:47Z;47;1;399.56
4636;1112;2024-05-07T05:10:47Z;30;2;19.23
4637;5229;2022-08-14T09:08:47Z;9;2;79.23
4637;5229;2022-08-14T09:08:47Z;31;1;14.45
4638;2792;2024-09-05T13:26:42Z;39;1;299.12
4638;2792;2024-09-05T13:26:42Z;12;1;149.34
4639;4218;2023-06-30T19:55:47Z;44;1;9.56
4640;4695;2024-02-06T22:31:11Z;27;2;19.34
4640;4695;2024-02-06T22:31:11Z;3;2;49.12
4641;5787;2024-10-16T02:00:14Z;45;1;29.12
4641;5787;2024-10-16T02:00:14Z;4;2;299.34
4642;4856;2023-04-03T15:08:14Z;7;2;24.34
4642;4856;2023-04-03T15:08:14Z;1;2;1799.99
4642;4856;2023-04-03T15:08:14Z;13;2;199.56
4643;4454;2022-03-19T01:00:19Z;32;2;29.78
4643;4454;2022-03-19T01:00:19Z;11;1;99.78
4643;4454;2022-03-19T01:00:19Z;24;1;249.34
4644;3672;2022-02-26T12:32:33Z;31;1;14.45
4645;2707;2023-05-26T03:19:14Z;13;1;199.56
4645;2707;2023-05-26T03:19:14Z;20;2;39.78
4645;2707;2023-05-26T03:19:14Z;9;2;79.23
4646;1335;2022-11-20T18:03:25Z;4;2;299.34
4646;1335;2022-11-20T18:03:25Z;46;2;599.34
4647;5999;2023-10-04T03:10:54Z;24;1;249.34
4647;5999;2023-10-04T03:10:54Z;8;1;14.67
4648;4542;2023-01-16T16:16:06Z;33;2;24.34
4648;4542;2023-01-16T16:16:06Z;12;2;149.34
4649;5025;2022-03-10T02:13:36Z;47;1;399.56
4650;2351;2023-02-01T05:42:33Z;33;1;24.34
4650;2351;2023-02-01T05:42:33Z;43;1;14.34
4650;2351;2023-02-01T05:42:33Z;42;1;24.12
4651;3737;2022-03-13T19:26:43Z;38;1;499.56
4651;3737;2022-03-13T19:26:43Z;35;1;99.12
4651;3737;2022-03-13T19:26:43Z;50;1;69.56
4652;5620;2022-02-26T11:08:30Z;34;2;44.56
4652;5620;2022-02-26T11:08:30Z;8;2;14.67
4653;5030;2024-08-27T00:43:17Z;43;2;14.34
4653;5030;2024-08-27T00:43:17Z;38;2;499.56
4653;5030;2024-08-27T00:43:17Z;1;2;1799.99
4654;4395;2022-07-25T19:52:55Z;9;1;79.23
4655;4169;2023-08-18T22:50:38Z;19;2;14.45
4655;4169;2023-08-18T22:50:38Z;12;2;149.34
4655;4169;2023-08-18T22:50:38Z;24;2;249.34
4656;3476;2024-04-14T00:16:39Z;3;2;49.12
4657;2541;2023-06-09T23:15:15Z;15;2;69.34
4657;2541;2023-06-09T23:15:15Z;40;2;399.34
4657;2541;2023-06-09T23:15:15Z;11;2;99.78
4658;1158;2022-05-02T10:50:00Z;7;1;24.34
4658;1158;2022-05-02T10:50:00Z;45;2;29.12
4659;5275;2023-11-17T19:43:48Z;1;2;1799.99
4659;5275;2023-11-17T19:43:48Z;3;1;49.12
4660;5710;2024-09-27T19:35:05Z;22;1;49.56
4661;1377;2024-02-02T08:21:48Z;10;1;59.45
4662;5936;2023-10-04T05:31:31Z;4;1;299.34
4662;5936;2023-10-04T05:31:31Z;8;1;14.67
4663;1029;2024-04-11T03:57:47Z;23;2;69.12
4663;1029;2024-04-11T03:57:47Z;9;2;79.23
4663;1029;2024-04-11T03:57:47Z;13;2;199.56
4664;5030;2022-10-29T10:18:23Z;34;1;44.56
4664;5030;2022-10-29T10:18:23Z;40;1;399.34
4665;5576;2024-07-20T07:24:12Z;40;1;399.34
4666;3796;2024-07-01T12:44:24Z;45;2;29.12
4667;1685;2023-08-14T15:34:52Z;28;1;119.56
4667;1685;2023-08-14T15:34:52Z;28;2;119.56
4667;1685;2023-08-14T15:34:52Z;10;1;59.45
4668;3212;2022-12-24T10:39:45Z;41;1;19.56
4668;3212;2022-12-24T10:39:45Z;20;2;39.78
4668;3212;2022-12-24T10:39:45Z;33;2;24.34
4669;3803;2024-08-04T02:01:26Z;24;2;249.34
4669;3803;2024-08-04T02:01:26Z;23;1;69.12
4670;2624;2022-09-06T15:18:16Z;7;1;24.34
4671;2443;2024-07-01T13:41:50Z;47;2;399.56
4671;2443;2024-07-01T13:41:50Z;49;2;99.34
4671;2443;2024-07-01T13:41:50Z;46;2;599.34
4672;3324;2024-08-27T10:23:53Z;43;1;14.34
4673;4242;2022-11-05T05:59:15Z;32;2;29.78
4673;4242;2022-11-05T05:59:15Z;22;1;49.56
4673;4242;2022-11-05T05:59:15Z;19;1;14.45
4674;3616;2022-05-20T14:13:44Z;38;2;499.56
4675;4442;2023-07-01T23:39:37Z;41;2;19.56
4675;4442;2023-07-01T23:39:37Z;30;2;19.23
4676;3279;2024-09-10T13:16:43Z;23;2;69.12
4677;5931;2024-02-18T02:48:52Z;22;1;49.56
4678;1198;2023-09-11T18:03:41Z;6;1;119.78
4679;2010;2023-04-13T16:06:08Z;28;2;119.56
